,loss,decoder_loss,decoder_1_loss,decoder_2_loss,decoder_3_loss,decoder_4_loss,decoder_5_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss,val_decoder_3_loss,val_decoder_4_loss,val_decoder_5_loss
30,0.006211556028574705,8.934985817177221e-05,9.180737833958119e-05,0.00023539201356470585,0.00012311215687077492,0.0001263453159481287,0.000342702231137082,0.007118051405996084,9.686600969871506e-05,0.00010099061910295859,0.0002643965126480907,0.0001368498196825385,0.00013917246542405337,0.0004000207409262657
31,0.00591285340487957,8.432644244749099e-05,8.59923311509192e-05,0.000223366980208084,0.00011761518544517457,0.00011980262206634507,0.00032714492408558726,0.007785695139318705,0.00011936186638195068,0.00011967636237386614,0.0003029445360880345,0.00015866638568695635,0.00015999456809367985,0.0004198549431748688
32,0.006371646653860807,9.259374928660691e-05,9.530199167784303e-05,0.00024157349253073335,0.00012850093480665237,0.00013208281598053873,0.0003507434739731252,0.006240807473659515,8.602232264820486e-05,8.65398978930898e-05,0.0002351155417272821,0.00011936256487388164,0.00011935055954381824,0.000347837689332664
33,0.006154817994683981,9.033799869939685e-05,9.189464617520571e-05,0.00023426651023328304,0.00012361514382064342,0.00012694468023255467,0.00033793601323850453,0.006564029958099127,0.0001041816794895567,0.00010430370457470417,0.00026450117002241313,0.00011943216668441892,0.00011972876382060349,0.0003471373347565532
34,0.005942847114056349,8.68510251166299e-05,8.926069858716801e-05,0.00022779341088607907,0.00011762141366489232,0.00012090017844457179,0.0003250281442888081,0.005683287046849728,7.320058648474514e-05,7.586268475279212e-05,0.00020680195302702487,0.00011130089114885777,0.0001135144557338208,0.0003241387312300503
35,0.0059102317318320274,8.611315570306033e-05,8.760341006563976e-05,0.00022450498363468796,0.00011862991232192144,0.00012187710672151297,0.000325095490552485,0.005923937074840069,8.451211760984734e-05,8.593712846050039e-05,0.00022621965035796165,0.00011116936366306618,0.00011350613203831017,0.0003266615094617009
36,0.005812445189803839,8.493052882840857e-05,8.712596900295466e-05,0.00022180553060024977,0.00011639783770078793,0.0001200319966301322,0.0003185901150573045,0.007237523328512907,0.00011159980203956366,0.0001122294197557494,0.00028643495170399547,0.00014350841229315847,0.0001442555949324742,0.00038615806261077523
37,0.005809175316244364,8.559430716559291e-05,8.824836550047621e-05,0.00022374452964868397,0.00011460349924163893,0.00011876244388986379,0.0003164525842294097,0.00614349776878953,8.367707050638273e-05,8.690096728969365e-05,0.00022711961355526,0.00012195282033644617,0.0001248199841938913,0.0003454950638115406
38,0.005602964665740728,8.130302740028128e-05,8.346510730916634e-05,0.00021334661869332194,0.0001112461686716415,0.0001156513171736151,0.0003077835135627538,0.0056401826441287994,7.428684330079705e-05,7.418762834277004e-05,0.0002062597923213616,0.00011129519407404587,0.0001131168392021209,0.0003204696113243699
39,0.005716665182262659,8.412687020609155e-05,8.568883640691638e-05,0.00021844239381607622,0.00011416848428780213,0.00011709880345733836,0.00031311591737903655,0.006624794099479914,0.00010119661601493135,0.0001044031887431629,0.00026346376398578286,0.00012598226021509618,0.00012941636668983847,0.00035291569656692445
