,loss,decoder_loss,decoder_1_loss,decoder_2_loss,decoder_3_loss,decoder_4_loss,decoder_5_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss,val_decoder_3_loss,val_decoder_4_loss,val_decoder_5_loss
0,0.06695379316806793,0.002165557350963354,0.002135754795745015,0.004526183009147644,0.004175342153757811,0.004184196703135967,0.009031141176819801,0.022352945059537888,0.000550116237718612,0.0005453556077554822,0.0013417305890470743,0.0017755661392584443,0.001737387152388692,0.004327216185629368
1,0.018890390172600746,0.0004560695088002831,0.00046110793482512236,0.0011511435732245445,0.0014187677297741175,0.001433408702723682,0.003609592327848077,0.016515223309397697,0.0003977458691224456,0.0003949585952796042,0.0010202106786891818,0.0012141875922679901,0.001185316825285554,0.003120904555544257
2,0.01410405058413744,0.00033461698330938816,0.0003442601300776005,0.0008722915663383901,0.0010011001722887158,0.0010150833986699581,0.0026860705111175776,0.012400085106492043,0.00028370818472467363,0.0002846383722499013,0.0007618219242431223,0.0008968032198026776,0.0008807313279248774,0.002435986651107669
3,0.011641113087534904,0.0002770023129414767,0.00028055981965735555,0.0007279791752807796,0.0007919972413219512,0.0008010101155377924,0.002210755366832018,0.012270981445908546,0.0003076817374676466,0.0003083392803091556,0.0007914124289527535,0.0007765772752463818,0.0007686119060963392,0.0021956476848572493
4,0.009968725964426994,0.00023507927835453302,0.00024025447783060372,0.0006253450992517173,0.0006616836762987077,0.0006730028544552624,0.001905252574943006,0.008897519670426846,0.00019606619025580585,0.00019671254267450422,0.0005504266591742635,0.0006026605260558426,0.0005986819160170853,0.0017991310451179743
5,0.00875368807464838,0.00020460798987187445,0.00021145165374036878,0.0005500089609995484,0.0005691468832083046,0.0005792572046630085,0.001689129858277738,0.009416580200195312,0.00022573399473913014,0.0002265040238853544,0.0005957602406851947,0.0006126679945737123,0.0006174285081215203,0.0017766464734449983
6,0.00815252959728241,0.00019556320330593735,0.0002010573516599834,0.0005178633145987988,0.0005119134439155459,0.0005224923370406032,0.0015428697224706411,0.0076596359722316265,0.00018074954277835786,0.00017906108405441046,0.00047896429896354675,0.0004988887230865657,0.0005002274992875755,0.0015110652893781662
7,0.007453385274857283,0.00017777294851839542,0.00018321633979212493,0.00047427992103621364,0.0004619443498086184,0.0004726909101009369,0.001414959435351193,0.0071922424249351025,0.0001577426155563444,0.00015796872321516275,0.0004407041415106505,0.0004888260154984891,0.000491906248498708,0.0014887562720105052
8,0.006943882443010807,0.00016644265269860625,0.00017316277080681175,0.00044394738506525755,0.00041952458559535444,0.00043178373016417027,0.0013134959153831005,0.01085519976913929,0.0003260006778873503,0.0003094019484706223,0.0007425059447996318,0.0005816720658913255,0.0005775330937467515,0.0016355314292013645
9,0.006542122922837734,0.00015646971587557346,0.00015927549975458533,0.00041510173468850553,0.0004045430396217853,0.00040986534440889955,0.0012609539553523064,0.006519691552966833,0.00015389978943858296,0.00015650117711629719,0.0004160802927799523,0.00039242219645529985,0.0003972187696490437,0.0012588452082127333
10,0.006252904888242483,0.00015178928151726723,0.00015532015822827816,0.00040004096808843315,0.0003760209074243903,0.00038434434100054204,0.0011850245064124465,0.006562202237546444,0.00015943622565828264,0.00016041913477238268,0.00041977647924795747,0.00040099440957419574,0.00039930143975652754,0.0012442863080650568
11,0.005682035814970732,0.00013366494385991246,0.0001376502914354205,0.00035983973066322505,0.0003465510089881718,0.0003543569182511419,0.0011114164954051375,0.005730214528739452,0.0001319428556598723,0.0001305317273363471,0.00035855345777235925,0.00035890183062292635,0.00036799960071220994,0.0011553061194717884
12,0.0053999763913452625,0.00012733131006825715,0.00013043152284808457,0.0003412580699659884,0.00033039177651517093,0.00033828121377155185,0.001060960814356804,0.005891339387744665,0.00013923677033744752,0.0001430394040653482,0.0003699227818287909,0.00037187300040386617,0.00037318927934393287,0.0011647745268419385
13,0.005096893757581711,0.0001194803771795705,0.0001226143940584734,0.00032152366475202143,0.0003110136603936553,0.0003180595813319087,0.0010104886023327708,0.004904652014374733,0.000105909894045908,0.00010815958376042545,0.0003043613978661597,0.00030453060753643513,0.0003072688414249569,0.0010351689998060465
14,0.0050534820184111595,0.00012098459410481155,0.00012331054313108325,0.00032033398747444153,0.00030572593095712364,0.00031206177663989365,0.0009880571160465479,0.0058083380572497845,0.00015194702427834272,0.00015140383038669825,0.0003875695983879268,0.00030702308868058026,0.00030285550747066736,0.0010194103233516216
15,0.004838487133383751,0.00011560680286493152,0.00011721709597622976,0.0003063183685299009,0.000291356845991686,0.0002984943857882172,0.0009526282665319741,0.0047344621270895,0.00010787826613523066,0.00010586516873445362,0.000296808808343485,0.00028740151901729405,0.0002908957831095904,0.0009743330301716924
16,0.004799360409379005,0.00011594593524932861,0.00011890854511875659,0.000305826572002843,0.0002851609606295824,0.0002918206446338445,0.0009292612667195499,0.006350069306790829,0.00017118160030804574,0.00016959859931375831,0.0004242125141900033,0.0003466434427537024,0.0003443353925831616,0.0010761839803308249
17,0.004635920748114586,0.00011134865053463727,0.00011366854596417397,0.00029511787579394877,0.0002758889168035239,0.00028118741465732455,0.000902648433111608,0.005580407101660967,0.0001411055854987353,0.00014130098861642182,0.0003644955577328801,0.00032161519629880786,0.0003176600148435682,0.0010137706995010376
18,0.004502009134739637,0.00010836833098437637,0.00010979737271554768,0.00028581530204974115,0.00026911572786048055,0.0002757717447821051,0.000880801526363939,0.004379633814096451,9.772320481715724e-05,9.676142508396879e-05,0.00027379157836548984,0.0002682311460375786,0.0002714620204642415,0.000907539390027523
19,0.0043434505350887775,0.00010348940850235522,0.00010547068814048544,0.0002752185973804444,0.0002602681051939726,0.00026663814787752926,0.0008553977240808308,0.004240500740706921,9.647522529121488e-05,9.902508463710546e-05,0.00026996288215741515,0.0002464427088852972,0.0002463838900439441,0.0008525449084118009
20,0.004284946247935295,0.00010169503366341814,0.00010515270696487278,0.00027134170522913337,0.0002553085214458406,0.00026510516181588173,0.0008442659745924175,0.004113947506994009,9.188379044644535e-05,9.192954166792333e-05,0.00025336226099170744,0.0002599598956294358,0.0002628744696266949,0.0008736769086681306
21,0.004159960895776749,0.00010103472595801577,0.00010206009028479457,0.00026514739147387445,0.0002457805094309151,0.00025075243320316076,0.0008088581380434334,0.004761975258588791,0.00011375305621186271,0.00011098884715465829,0.0003117912565357983,0.0002698441385291517,0.00026699871523305774,0.000882477208506316
22,0.003896642243489623,9.233318269252777e-05,9.42042752285488e-05,0.00024585871142335236,0.00023366363893728703,0.00023974364739842713,0.0007781098247505724,0.0040200212970376015,9.465294715482742e-05,9.32625844143331e-05,0.00025505159283056855,0.00023456326744053513,0.00023871012672316283,0.0008083168650045991
23,0.003844616934657097,9.209121344611049e-05,9.245327237294987e-05,0.00024275323085021228,0.00023204025637824088,0.0002362772502237931,0.000764222873840481,0.0038942962419241667,9.157446766039357e-05,9.104547643801197e-05,0.0002469972241669893,0.0002287882671225816,0.00023009128926787525,0.0007828247034922242
24,0.0037413975223898888,8.931393676903099e-05,9.022963786264881e-05,0.0002361310471314937,0.00022619606170337647,0.00022986234398558736,0.0007444854127243161,0.0035994932986795902,7.977175118867308e-05,8.018023072509095e-05,0.00022781627194490284,0.00020721368491649628,0.00021338844089768827,0.0007407753146253526
25,0.003780026687309146,9.086459613172337e-05,9.362518903799355e-05,0.00024006018065847456,0.00022607592109125108,0.00023206516925711185,0.0007367942598648369,0.003779439954087138,8.412175520788878e-05,8.637677092337981e-05,0.00023582563153468072,0.00023375716409645975,0.0002386626147199422,0.0007782649481669068
26,0.0037889142986387014,9.203301306115463e-05,9.364044672111049e-05,0.00024059451243374497,0.0002297869505127892,0.00023348568356595933,0.0007340204901993275,0.004547631833702326,9.988802776206285e-05,0.00010003159695770591,0.00026052238536067307,0.00036683885264210403,0.0003568668616935611,0.0010187814477831125
27,0.003773757955059409,9.083228360395879e-05,9.408497862750664e-05,0.00024048158957157284,0.00022674894717056304,0.00023146970488596708,0.000725805526599288,0.004327897913753986,0.00011350660497555509,0.00011547722533578053,0.00029384728986769915,0.00021689414279535413,0.00021843830472789705,0.0007251102360896766
28,0.00355712091550231,8.569603960495442e-05,8.845145930536091e-05,0.0002272379642818123,0.0002112127694999799,0.0002167677303077653,0.0006826136959716678,0.003436143510043621,7.425743388012052e-05,7.514074241044e-05,0.00021445074526127428,0.00021336623467504978,0.0002147838386008516,0.0007140877423807979
29,0.003521044971421361,8.478299423586577e-05,8.663163316668943e-05,0.00022381778398994356,0.00021177518647164106,0.00021957710850983858,0.0006801010458730161,0.004036492668092251,9.309318556915969e-05,9.301548561779782e-05,0.00025218422524631023,0.0002566552138887346,0.0002633420517668128,0.0008085446897894144
30,0.0035005672834813595,8.535938104614615e-05,8.679499296704307e-05,0.00022406959033105522,0.00021085345360916108,0.00021305374684743583,0.0006638087797909975,0.0032897070050239563,7.284097955562174e-05,7.570887100882828e-05,0.0002094664960168302,0.00019250536570325494,0.0001979803928406909,0.0006560058682225645
31,0.0032655312679708004,7.803783955750987e-05,8.001347305253148e-05,0.0002090942143695429,0.00019220741523895413,0.00019857456209138036,0.0006257565109990537,0.0033770196605473757,7.822948100510985e-05,7.827830268070102e-05,0.00021666550310328603,0.00019667798187583685,0.0002010403259191662,0.0006561397458426654
32,0.0033936176914721727,8.249855454778299e-05,8.355191675946116e-05,0.00021666745305992663,0.00020299085008446127,0.0002108509506797418,0.0006470518419519067,0.0035119045060127974,8.522452117176726e-05,8.394725591642782e-05,0.00022569234715774655,0.00021111415117047727,0.00020602397853508592,0.0006686714477837086
33,0.0031662462279200554,7.468926924047992e-05,7.800160528859124e-05,0.00020212409435771406,0.00018804609135258943,0.0001961143279913813,0.0006081540486775339,0.003161948174238205,7.187268056441098e-05,7.297065167222172e-05,0.00020360240887384862,0.0001833231799537316,0.00018807989545166492,0.000609677517786622
34,0.0032365606166422367,7.871278648963198e-05,7.981714588822797e-05,0.00020781139028258622,0.00019242359849158674,0.00019783445168286562,0.000609658716712147,0.003276214934885502,7.681876013521105e-05,7.762779569020495e-05,0.00021291145822033286,0.00018668046686798334,0.00018790483591146767,0.0006180696655064821
35,0.003271909663453698,8.035016799112782e-05,8.22814108687453e-05,0.00021201372146606445,0.00019009715470019728,0.0001967775315279141,0.0006022686138749123,0.003566996194422245,8.597030682722107e-05,8.814356260700151e-05,0.0002297711034771055,0.0002121676952810958,0.00021178077440708876,0.0006712223403155804
