,0
0,0.99583
1,0.9977738
2,0.9970637
3,0.99709976
4,0.99112594
5,0.99467325
6,0.9937818
7,0.9977619
8,0.9964515
9,0.9977262
10,0.99821883
11,0.9972567
12,0.991753
13,0.9977975
14,0.9940405
15,0.9973632
16,0.99405265
17,0.99527717
18,0.9972199
19,0.9979484
20,0.99724305
21,0.99873006
22,0.99912477
23,0.9971053
24,0.99727374
25,0.99484164
26,0.9978673
27,0.99248743
28,0.9986231
29,0.99804753
30,0.9949777
31,0.99841267
32,0.9986566
33,0.99536353
34,0.9968568
35,0.99523705
36,0.9973105
37,0.9981
38,0.99721164
39,0.99829364
40,0.9975725
41,0.9977963
42,0.9965919
43,0.99762094
44,0.99167746
45,0.99685264
46,0.99707407
47,0.99812275
48,0.9950032
49,0.99274486
50,0.9978173
51,0.997271
52,0.9964511
53,0.99744564
54,0.9974519
55,0.99896926
56,0.9955698
57,0.99882257
58,0.99693495
59,0.9960635
60,0.99623686
61,0.99745893
62,0.9978806
63,0.99815524
64,0.9986919
65,0.99476314
66,0.994329
67,0.9981958
68,0.9977951
69,0.9967144
70,0.9977587
71,0.99790156
72,0.9950818
73,0.99634326
74,0.9985251
75,0.9972218
76,0.9986287
77,0.99678814
78,0.9947225
79,0.9986423
80,0.997751
81,0.9959533
82,0.9966053
83,0.99366254
84,0.995503
85,0.9984382
86,0.9939058
87,0.9966425
88,0.99834466
89,0.99750566
90,0.99812055
91,0.9942978
92,0.99746925
93,0.99631983
94,0.99460125
95,0.99839324
96,0.9940477
97,0.9955446
98,0.9964952
99,0.99761873
100,0.9960152
101,0.9974248
102,0.99597895
103,0.9970993
104,0.99652386
105,0.9965725
106,0.9926514
107,0.9976573
108,0.9969286
109,0.994902
110,0.9977699
111,0.9969344
112,0.9983916
113,0.99771273
114,0.9980483
115,0.9979414
116,0.996792
117,0.99638325
118,0.9980413
119,0.99308807
120,0.9990675
121,0.99695617
122,0.99767137
123,0.9957874
124,0.99809957
125,0.9979155
126,0.997812
127,0.9930976
128,0.99796426
129,0.99802727
130,0.9965613
131,0.9962861
132,0.997499
133,0.99801236
134,0.9969878
135,0.9967704
136,0.99805117
137,0.99399704
138,0.998303
139,0.99742573
140,0.9964438
141,0.99877125
142,0.9974134
143,0.9984043
144,0.997961
145,0.99761033
146,0.99444544
147,0.997753
148,0.9984154
149,0.98971814
150,0.99587893
151,0.9946877
152,0.9981816
153,0.99396276
154,0.9958747
155,0.99848986
156,0.9918906
157,0.99214405
158,0.9975104
159,0.9976239
160,0.99772495
161,0.99766934
162,0.9960961
163,0.9949723
164,0.9986726
165,0.9967511
166,0.98968154
167,0.99784786
168,0.99665856
169,0.9936438
170,0.9973408
171,0.9953841
172,0.9929615
173,0.99706453
174,0.9968549
175,0.99581057
176,0.99844426
177,0.9974063
178,0.992435
179,0.999143
180,0.9985289
181,0.9953617
182,0.99738723
183,0.9976531
184,0.9980388
185,0.99761087
186,0.9869294
187,0.99853617
188,0.9958498
189,0.99828213
190,0.99714684
191,0.997857
192,0.9984044
193,0.99668586
194,0.9974566
195,0.99836886
196,0.99666476
197,0.99281585
198,0.9968816
199,0.9927511
200,0.9966331
201,0.99175197
202,0.99686563
203,0.9921116
204,0.9977862
205,0.99270594
206,0.9984791
207,0.9985263
208,0.99574596
209,0.99850035
210,0.99784124
211,0.9964535
212,0.9962206
213,0.99759877
214,0.99810135
215,0.9960103
216,0.99770445
217,0.9950224
218,0.9957833
219,0.9958307
220,0.99429584
221,0.9970769
222,0.99862736
223,0.9951465
224,0.99723625
225,0.993971
226,0.99787706
227,0.99827904
228,0.99641305
229,0.99667287
230,0.9954641
231,0.9976982
232,0.99735504
233,0.9974512
234,0.99470526
235,0.9972282
236,0.99617136
237,0.9941437
238,0.9951156
239,0.9978993
240,0.9983096
241,0.9972021
242,0.99581236
243,0.9989728
244,0.9966563
245,0.9976
246,0.9935654
247,0.99567854
248,0.9958764
249,0.9982088
250,0.99777544
251,0.998763
252,0.9974276
253,0.9959229
254,0.99611384
255,0.9964535
256,0.99736035
257,0.9928573
258,0.9965255
259,0.9977293
260,0.9979765
261,0.99607694
262,0.9973273
263,0.9962519
264,0.9947377
265,0.99722594
266,0.997324
267,0.9963377
268,0.99893236
269,0.99523824
270,0.9955341
271,0.9986903
272,0.9968522
273,0.9979771
274,0.9954447
275,0.9963855
276,0.9962412
277,0.99661285
278,0.99718064
279,0.9945276
280,0.99608386
281,0.99765414
282,0.99683034
283,0.99676186
284,0.9982985
285,0.99682593
286,0.9969458
287,0.99746215
288,0.9964056
289,0.9980879
290,0.9972016
291,0.9944702
292,0.9965111
293,0.9910229
294,0.99717665
295,0.99213034
296,0.9968085
297,0.9968011
