,loss,decoder_loss,decoder_1_loss,decoder_2_loss,decoder_3_loss,decoder_4_loss,decoder_5_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss,val_decoder_3_loss,val_decoder_4_loss,val_decoder_5_loss
0,0.5533862113952637,0.002776174573227763,0.002829143078997731,0.005950246937572956,0.03844251483678818,0.03872828558087349,0.08817177265882492,0.20162838697433472,0.0008624681504443288,0.0008583665476180613,0.0021547849755734205,0.011363886296749115,0.011448218487203121,0.03326430916786194
1,0.1698474884033203,0.0007521677180193365,0.0007661979179829359,0.0018304942641407251,0.009518394246697426,0.009668128564953804,0.02799803949892521,0.14466087520122528,0.0006334083154797554,0.0006254095351323485,0.0015810806071385741,0.007670038379728794,0.007702939212322235,0.024024728685617447
2,0.12774977087974548,0.0005872765905223787,0.0005986654432490468,0.0014364368980750442,0.006865205243229866,0.007056389935314655,0.02109203115105629,0.11783008277416229,0.0004946577246300876,0.0004949846770614386,0.0012311467435210943,0.006286309100687504,0.006287361960858107,0.019622208550572395
3,0.10626284778118134,0.000499798683449626,0.0005091086495667696,0.0012251733569428325,0.005600385833531618,0.0057641793973743916,0.017552684992551804,0.11268362402915955,0.0005608764477074146,0.0005688402452506125,0.001356582622975111,0.00607008021324873,0.0061249262653291225,0.018515195697546005
4,0.09391459077596664,0.0004557736392598599,0.0004677776014432311,0.0011192553211003542,0.004946844652295113,0.0050432500429451466,0.01548093743622303,0.09327711164951324,0.0004625702858902514,0.0004639719263650477,0.0011122727300971746,0.004762665368616581,0.004801231902092695,0.015445061959326267
5,0.08262614160776138,0.00040254302439279854,0.0004127395513933152,0.0009935982525348663,0.004298172891139984,0.0044111330062150955,0.013626696541905403,0.08925051987171173,0.0004366020730230957,0.0004378740268293768,0.0010793401161208749,0.004625122062861919,0.004668579436838627,0.01473713107407093
6,0.07843192666769028,0.00039819400990381837,0.00040613155579194427,0.0009675911860540509,0.004135629162192345,0.0042959414422512054,0.012871616519987583,0.07585877925157547,0.00034812261583283544,0.0003534318530000746,0.0008845038246363401,0.003882034681737423,0.0039040602277964354,0.01258971355855465
7,0.07151062786579132,0.00036931168870069087,0.0003788892354350537,0.0009010597132146358,0.0037722731940448284,0.0038678189739584923,0.011723406612873077,0.08708897978067398,0.00040657026693224907,0.00040883917245082557,0.0009807784808799624,0.0048738401383161545,0.004835497122257948,0.014332068152725697
8,0.06676536798477173,0.00034618275822140276,0.0003549664397723973,0.0008441809331998229,0.003555843373760581,0.003635066794231534,0.010930483229458332,0.0635041818022728,0.00033288061968050897,0.00033216524752788246,0.0007963642128743231,0.0031435040291398764,0.0032507129944860935,0.010492619127035141
9,0.06140463426709175,0.0003241185622755438,0.0003286676947027445,0.0007859818288125098,0.0032762533519417048,0.003329465165734291,0.010043243877589703,0.06626033037900925,0.0003392031358089298,0.00034476883593015373,0.0008236166904680431,0.00354113825596869,0.0036399131640791893,0.010855444706976414
