,0
0,0.98880285
1,0.99414766
2,0.9966321
3,0.99463207
4,0.9889442
5,0.98975253
6,0.98891973
7,0.9986162
8,0.9960569
9,0.99581075
10,0.9974974
11,0.994583
12,0.9936542
13,0.99748
14,0.9923899
15,0.9910187
16,0.99016136
17,0.9916914
18,0.9921978
19,0.9949974
20,0.9953718
21,0.99798775
22,0.9981706
23,0.99569386
24,0.99509895
25,0.99346787
26,0.99292326
27,0.9906356
28,0.9975484
29,0.9956303
30,0.99001926
31,0.9976713
32,0.9971711
33,0.9918533
34,0.99671894
35,0.9909302
36,0.99441856
37,0.9964343
38,0.99343884
39,0.9968837
40,0.9960757
41,0.9978332
42,0.9922407
43,0.992882
44,0.9952335
45,0.9944512
46,0.99756825
47,0.99481696
48,0.99581707
49,0.9843516
50,0.9954694
51,0.9949949
52,0.9929897
53,0.993712
54,0.993934
55,0.998352
56,0.99319226
57,0.99741393
58,0.99494636
59,0.99119645
60,0.994722
61,0.99550796
62,0.9967958
63,0.9977188
64,0.99452394
65,0.99424267
66,0.99364036
67,0.9944166
68,0.99835116
69,0.991025
70,0.99373484
71,0.99623376
72,0.99229217
73,0.9962298
74,0.9958026
75,0.995646
76,0.99390626
77,0.9945969
78,0.9931734
79,0.9976835
80,0.99408543
81,0.9909579
82,0.99479026
83,0.9884507
84,0.9941595
85,0.99077684
86,0.9890123
87,0.9950074
88,0.9956608
89,0.9928902
90,0.9963354
91,0.9890664
92,0.99826026
93,0.99465066
94,0.9932789
95,0.9982026
96,0.9858289
97,0.99250835
98,0.98915225
99,0.9921099
100,0.9947197
101,0.9936067
102,0.99390537
103,0.99199885
104,0.9927289
105,0.9937947
106,0.99093866
107,0.9936513
108,0.99187
109,0.9919939
110,0.9942961
111,0.9959781
112,0.99565953
113,0.99393284
114,0.99529904
115,0.9957563
116,0.9943383
117,0.99162996
118,0.99476117
119,0.9905739
120,0.9981592
121,0.99630356
122,0.9970956
123,0.9930974
124,0.99455273
125,0.9953323
126,0.99754936
127,0.9835379
128,0.9958872
129,0.99771297
130,0.99307513
131,0.99323505
132,0.99234
133,0.9982836
134,0.99247134
135,0.9944752
136,0.99412966
137,0.9901231
138,0.99795544
139,0.991717
140,0.9926442
141,0.995975
142,0.99519145
143,0.9947886
144,0.9967378
145,0.99728614
146,0.99459815
147,0.9951948
148,0.9940885
149,0.9892446
150,0.9955649
151,0.992574
152,0.9976609
153,0.9918928
154,0.9911597
155,0.9911857
156,0.9883591
157,0.9878418
158,0.9967984
159,0.9966001
