,0
436,0.99562013
437,0.99539894
438,0.99724036
439,0.994374
440,0.9931301
441,0.99611956
442,0.9934965
443,0.99534565
444,0.97161406
445,0.9984899
446,0.99433714
447,0.9956442
448,0.99728316
449,0.9950479
450,0.99711555
451,0.99265987
452,0.9941181
453,0.9941257
454,0.98974407
455,0.99395394
456,0.99623775
457,0.99601763
458,0.99654746
459,0.99190885
460,0.9910936
461,0.99655527
462,0.9930405
463,0.9889609
464,0.9975549
465,0.9917748
466,0.9951542
467,0.994918
468,0.99231803
469,0.99286896
470,0.9930198
471,0.99450976
472,0.9767719
473,0.99566966
474,0.986532
475,0.99629664
476,0.99635017
477,0.993437
478,0.9954511
479,0.99728066
480,0.9925684
481,0.9959464
482,0.9962526
483,0.9966143
484,0.98593
485,0.99712557
486,0.9962299
487,0.9963181
488,0.99598116
489,0.9958843
490,0.99214077
491,0.99219674
492,0.995092
493,0.99663866
494,0.98484004
495,0.9827205
496,0.99758303
497,0.9960578
498,0.9942436
499,0.9957476
500,0.9944616
501,0.9954243
502,0.9960488
503,0.9950249
504,0.9940901
505,0.99708724
506,0.9971885
507,0.9970715
508,0.993949
509,0.9973935
510,0.99548215
511,0.9954252
512,0.99132615
513,0.99418926
514,0.9976935
515,0.99551105
516,0.9954424
517,0.9901733
518,0.9906915
519,0.99092853
520,0.990882
521,0.99666524
522,0.9896341
523,0.99301577
524,0.99381226
525,0.9945816
526,0.9808544
527,0.99680823
528,0.9949225
529,0.9971175
530,0.9952092
531,0.99310213
532,0.9902093
533,0.99510914
534,0.99475425
535,0.99590284
536,0.9963807
537,0.99841785
538,0.9958115
539,0.9838031
540,0.99477565
541,0.99766266
542,0.9829033
543,0.9958872
544,0.9923439
545,0.9941346
546,0.99215084
547,0.9959086
548,0.9954588
549,0.9962475
550,0.96427995
551,0.99858105
552,0.99048513
553,0.9960575
554,0.9909889
555,0.99681824
556,0.99006134
557,0.9920562
558,0.9982493
559,0.99820244
560,0.9966887
561,0.9859398
562,0.99752784
563,0.994073
564,0.99301136
565,0.9960426
566,0.9950344
567,0.9971609
568,0.9977752
569,0.9939344
570,0.9929344
571,0.99433
572,0.9964687
573,0.99026394
574,0.9963603
575,0.9957885
576,0.99641645
577,0.9942265
578,0.9838497
579,0.99289286
580,0.99338377
581,0.9944404
582,0.99661493
583,0.9961327
584,0.9897697
585,0.996797
586,0.99299645
587,0.99748594
588,0.9956692
589,0.9953565
590,0.9972391
591,0.9975584
592,0.99749404
593,0.9969596
594,0.99726623
595,0.99706954
596,0.9935839
597,0.9977098
598,0.99155194
599,0.9966146
600,0.99589044
601,0.9982647
602,0.99782866
603,0.99565125
604,0.9770396
605,0.995989
606,0.99180126
607,0.99614215
608,0.9955312
609,0.99351513
610,0.9981183
611,0.9892932
612,0.9967421
613,0.9936488
614,0.9955602
615,0.97584337
616,0.9964993
617,0.996342
618,0.9954538
619,0.98862535
620,0.9964858
621,0.99679846
622,0.9959098
623,0.98576665
624,0.99144906
625,0.9958417
626,0.99460095
627,0.9950247
628,0.99048615
629,0.9912645
630,0.997356
631,0.9961095
632,0.9963059
633,0.99660397
634,0.9955271
635,0.9930335
636,0.99322486
637,0.9971677
638,0.99281645
639,0.9961653
640,0.9977669
641,0.99510354
642,0.99334574
643,0.9955674
644,0.9974705
645,0.9914941
646,0.99542856
647,0.9960492
648,0.99556375
649,0.99707925
650,0.9960547
651,0.9921902
652,0.9864539
653,0.9872834
654,0.99830854
655,0.9955596
656,0.9968185
657,0.99426603
658,0.9941257
659,0.99284774
660,0.9863773
661,0.9961254
662,0.9960716
663,0.9951012
664,0.9948985
665,0.99760884
666,0.99342275
667,0.9978582
668,0.99615335
669,0.9960784
670,0.99040604
671,0.99498856
672,0.9801536
673,0.9957048
674,0.99399436
675,0.9963909
676,0.99668914
677,0.99395484
678,0.99627846
679,0.9969909
680,0.9956125
681,0.9968938
682,0.9978596
683,0.99665487
684,0.9965837
685,0.99831176
686,0.9966583
687,0.99574846
688,0.9986088
689,0.99590737
690,0.97793823
691,0.99724996
692,0.9974585
693,0.99492484
694,0.99602294
695,0.9967014
696,0.995506
697,0.99676394
698,0.9967414
699,0.995254
