,loss,decoder_loss,decoder_1_loss,decoder_2_loss,decoder_3_loss,decoder_4_loss,decoder_5_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss,val_decoder_3_loss,val_decoder_4_loss,val_decoder_5_loss
0,0.08850820362567902,0.0031200717203319073,0.0031601714435964823,0.006422007456421852,0.0038456078618764877,0.003865296021103859,0.008481396362185478,0.033416274935007095,0.0009001754806376994,0.0009044722537510097,0.0022240702528506517,0.001385773764923215,0.0013675366062670946,0.00354759325273335
1,0.02465747483074665,0.0006516198045574129,0.0006591869750991464,0.0015912209637463093,0.0009691086015664041,0.0009827836183831096,0.0026877340860664845,0.020781150087714195,0.0005535393720492721,0.000550282362382859,0.0013612316688522696,0.0007679269183427095,0.000769669481087476,0.0022667148150503635
2,0.018212439492344856,0.0004964484251104295,0.0005066877929493785,0.0012267474085092545,0.0006629952695220709,0.0006756614311598241,0.00194738304708153,0.015640106052160263,0.00039417616790160537,0.00039215097785927355,0.0010172644397243857,0.0005587769555859268,0.0005568445776589215,0.0017303676577284932
3,0.014683053828775883,0.0003974188584834337,0.00040589849231764674,0.0010023859795182943,0.0005173623794689775,0.0005294401780702174,0.0015641998033970594,0.013589802198112011,0.0003722131659742445,0.00036762712989002466,0.000934847688768059,0.0004614831123035401,0.0004707265179604292,0.0014487027656286955
4,0.012853210791945457,0.0003486411296762526,0.00035827510873787105,0.0008858241490088403,0.00044715218245983124,0.000462064374005422,0.001361590693704784,0.012543762102723122,0.00034494115971028805,0.0003440205182414502,0.000863682827912271,0.00043838389683514833,0.0004399969184305519,0.001331600360572338
5,0.011180401779711246,0.0002997494302690029,0.00030656231683678925,0.0007679719710722566,0.00039030960761010647,0.0004033220175188035,0.0011881196405738592,0.01034725271165371,0.0002607577480375767,0.0002584844478406012,0.0006889733485877514,0.0003633713931776583,0.00036005338188260794,0.001131944009102881
6,0.01006471086293459,0.0002688948006834835,0.00027551717357710004,0.0006957840523682535,0.0003478590224403888,0.0003608129918575287,0.001066541881300509,0.010407760739326477,0.00026914975023828447,0.000267503026407212,0.0006952800904400647,0.000374960305634886,0.00037641730159521103,0.0011286657536402345
7,0.009251706302165985,0.00025267782621085644,0.0002571151708252728,0.0006507249199785292,0.0003183108347002417,0.0003279435622971505,0.0009684082469902933,0.00856930110603571,0.00022232692572288215,0.0002237269509350881,0.0005934723885729909,0.00028693993226625025,0.0002856737410183996,0.0009166544768959284
8,0.008540615439414978,0.0002301845233887434,0.00023558649991173297,0.0006007218617014587,0.00029613322112709284,0.0003048217040486634,0.0008940559928305447,0.008545415475964546,0.0002459997485857457,0.0002463396522216499,0.0006310149328783154,0.0002803817333187908,0.0002792870800476521,0.0008676669094711542
9,0.008010821416974068,0.00021487477351911366,0.00022067547251936048,0.0005635627894662321,0.00027841239352710545,0.0002882254484575242,0.0008381642401218414,0.008167448453605175,0.00021741386444773525,0.0002181867166655138,0.0005772754666395485,0.00027975402190349996,0.0002743865770753473,0.0008582656737416983
10,0.0075768353417515755,0.00020463360124267638,0.00020781393686775118,0.0005341057549230754,0.00026607493055053055,0.00027311689336784184,0.0007909343112260103,0.00677791191264987,0.00016368954675272107,0.00016296775720547885,0.00045797033817507327,0.00023862802481744438,0.0002328679693164304,0.0007379812886938453
11,0.007197356782853603,0.00019844030612148345,0.00020299848983995616,0.0005177258863113821,0.00025077510508708656,0.00025825927150435746,0.0007396502187475562,0.006775211077183485,0.00016796973068267107,0.00016609669546596706,0.0004640721599571407,0.0002386132109677419,0.00023645994951948524,0.0007291419897228479
12,0.006488259416073561,0.0001706408365862444,0.00017512364138383418,0.0004588933370541781,0.00022694731887895614,0.00023438429343514144,0.000677339849062264,0.00645955977961421,0.0001736180274747312,0.00017377555195707828,0.00046721630496904254,0.00022195850033313036,0.0002159488358302042,0.0006676356424577534
13,0.006734961178153753,0.00018587532395031303,0.00018732335593085736,0.00048112281365320086,0.00024387994199059904,0.00024917616974562407,0.0006926186033524573,0.012112900614738464,0.0004501466464716941,0.0004459114861674607,0.0010138482321053743,0.000422050419729203,0.0004113120667170733,0.0010628466261550784
14,0.006349429488182068,0.00017500497051514685,0.00017458491493016481,0.00045475680963136256,0.00022858110605739057,0.00023277898435480893,0.000652939488645643,0.0058241537772119045,0.00015461949806194752,0.000151636399095878,0.0004198807291686535,0.00019974319729954004,0.00019466715457383543,0.000604816828854382
15,0.005903148557990789,0.00015951611567288637,0.00016189576126635075,0.0004208254104014486,0.0002128494088537991,0.00021842605201527476,0.0006092673284001648,0.006450902670621872,0.0001570130989421159,0.0001562645920785144,0.00041876028990373015,0.0002566988405305892,0.0002546230680309236,0.0007065001409500837
16,0.005785415414720774,0.00015820331464055926,0.00016074486484285444,0.0004148194275330752,0.0002088775800075382,0.00021348134032450616,0.0005940022529102862,0.006216998212039471,0.00017410919826943427,0.00017498202214483172,0.0004513171734288335,0.0002256900625070557,0.00022394793631974608,0.0006323365960270166
17,0.005626767408102751,0.00015397471725009382,0.00015649854321964085,0.00040346020250581205,0.0002051257761195302,0.00020960559777449816,0.0005768515984527767,0.0055097066797316074,0.000145982630783692,0.00014184380415827036,0.00039134049438871443,0.00019844477355945855,0.00019285637245047837,0.0005747753311879933
18,0.0055121490731835365,0.00015230377903208137,0.00015531451208516955,0.000398254138417542,0.00020113792561460286,0.00020604621386155486,0.0005612153909169137,0.0069707417860627174,0.00019386172061786056,0.00019547619740478694,0.0004906815593130887,0.0002687027445062995,0.00026630968204699457,0.0007185969152487814
19,0.005053671542555094,0.00013598971418105066,0.00014000205555930734,0.00036316437763161957,0.00018271153385285288,0.00018783885752782226,0.0005182615132071078,0.005023344419896603,0.00013095271424390376,0.000127102030091919,0.0003546984517015517,0.00018231573631055653,0.0001796308351913467,0.0005259699537418783
