,0
0,0.9848347
1,0.99079156
2,0.99088657
3,0.9885827
4,0.9828822
5,0.98738015
6,0.9821682
7,0.9942159
8,0.99103713
9,0.991265
10,0.9934407
11,0.99060905
12,0.9834058
13,0.99475753
14,0.98935926
15,0.9929729
16,0.9877541
17,0.9865857
18,0.9898328
19,0.9941011
20,0.9923389
21,0.9963222
22,0.9960313
23,0.9926526
24,0.98963064
25,0.99022037
26,0.991473
27,0.98471373
28,0.9940589
29,0.99165416
30,0.9918382
31,0.99427134
32,0.99723727
33,0.99184453
34,0.99287707
35,0.9850342
36,0.993325
37,0.99484825
38,0.98985785
39,0.99411833
40,0.985059
41,0.994093
42,0.9918402
43,0.98871034
44,0.98938334
45,0.9886014
46,0.9967703
47,0.99450547
48,0.9928243
49,0.9822042
50,0.9915714
51,0.99317527
52,0.9848233
53,0.98823303
54,0.9889147
55,0.99496126
56,0.9891869
57,0.997323
58,0.99122185
59,0.992395
60,0.99242395
61,0.99087805
62,0.9927944
63,0.9940848
64,0.9938729
65,0.99157566
66,0.99019885
67,0.9906958
68,0.99344146
69,0.9933758
70,0.9943235
71,0.9940341
72,0.9877311
73,0.9894306
74,0.9938108
75,0.9904214
76,0.993078
77,0.99431074
78,0.9874559
79,0.99698305
80,0.98921293
81,0.9887869
82,0.9880441
83,0.99254537
84,0.9888143
85,0.9920956
86,0.9915039
87,0.99214524
88,0.9892477
89,0.99289715
90,0.9952323
91,0.98857856
92,0.99104
93,0.9917928
94,0.9882473
95,0.99614865
96,0.99191505
97,0.9914551
98,0.9937533
99,0.988785
100,0.99322635
101,0.9884273
102,0.99242765
103,0.9933651
104,0.99329704
105,0.99332345
106,0.98456
107,0.9928608
108,0.991391
109,0.9856464
110,0.98849106
111,0.9929142
112,0.9941125
113,0.99249893
114,0.9947998
115,0.994337
116,0.9877642
117,0.99050546
118,0.9917704
119,0.982838
120,0.99744725
121,0.99285746
122,0.994436
123,0.9878979
124,0.9938042
125,0.99303544
126,0.9926937
127,0.98514205
128,0.9940527
129,0.99481577
130,0.9873608
131,0.98841953
132,0.9836605
133,0.9938017
134,0.9919586
135,0.992043
136,0.9899091
137,0.9805598
138,0.99662966
139,0.98861396
140,0.9836376
141,0.9951607
142,0.9896954
143,0.9929402
144,0.993606
145,0.9911806
146,0.9912561
147,0.99069947
148,0.9935897
149,0.9890855
150,0.99085844
151,0.98602587
152,0.9931153
153,0.9889595
154,0.9909919
155,0.9881689
156,0.98609275
157,0.9886411
158,0.99338627
159,0.9945083
160,0.9925012
161,0.9944203
162,0.98975223
163,0.9909956
164,0.99207413
165,0.9933304
166,0.9871568
167,0.98864764
168,0.9922411
169,0.9914176
