,loss,decoder_loss,decoder_1_loss,decoder_2_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss
0,0.05922757461667061,0.01485886424779892,0.014952456578612328,0.029416263103485107,0.03471186012029648,0.008607154712080956,0.008489426225423813,0.01761528104543686
1,0.026826947927474976,0.0063988519832491875,0.006499153561890125,0.013928939588367939,0.02149609662592411,0.005156890954822302,0.005088746082037687,0.011250459589064121
2,0.019628552719950676,0.004747513681650162,0.004792313557118177,0.01008872501552105,0.01741444319486618,0.004217143170535564,0.004185662139207125,0.009011637419462204
3,0.015870962291955948,0.003804845502600074,0.003855716669932008,0.008210401982069016,0.01437435857951641,0.0034479268360882998,0.0034197501372545958,0.007506681140512228
4,0.013133552856743336,0.003137919120490551,0.003172453260049224,0.006823181174695492,0.012201572768390179,0.002868326846510172,0.002822362119331956,0.006510883569717407
5,0.011213745921850204,0.00264521362259984,0.002674704184755683,0.005893827881664038,0.010607755742967129,0.002470515901222825,0.0024282948579639196,0.005708946380764246
6,0.009796264581382275,0.002291599055752158,0.002314987825229764,0.005189677234739065,0.009279479272663593,0.0021584073547273874,0.002122772391885519,0.004998300690203905
7,0.008703868836164474,0.0020201753359287977,0.002042328007519245,0.004641366191208363,0.008084675297141075,0.0018890484934672713,0.0018646183889359236,0.004331008065491915
8,0.007881919853389263,0.0018184699583798647,0.0018397666281089187,0.004223683383315802,0.007503611035645008,0.0017451334279030561,0.0017245576018467546,0.004033919423818588
9,0.007141921203583479,0.0016396463615819812,0.0016602594405412674,0.003842015750706196,0.006982544437050819,0.0016176875215023756,0.001598753733560443,0.00376610248349607
10,0.006669475231319666,0.0015251594595611095,0.0015413013752549887,0.003603014862164855,0.006912116892635822,0.0015847475733608007,0.001561954733915627,0.00376541493460536
11,0.006338031962513924,0.0014408518327400088,0.0014573397347703576,0.0034398401621729136,0.005991846323013306,0.0013685758458450437,0.0013538900529965758,0.00326938065700233
12,0.0057927463203668594,0.001309525570832193,0.0013231319608166814,0.003160089021548629,0.005836148280650377,0.0013288825284689665,0.0013172415783628821,0.003190024057403207
13,0.005415532272309065,0.0012209375854581594,0.001231275382451713,0.002963319653645158,0.00532364659011364,0.0011993491789326072,0.0011915953364223242,0.0029327021911740303
14,0.005299922078847885,0.0011926372535526752,0.0011999481357634068,0.002907336922362447,0.006045831833034754,0.0013777351705357432,0.0013697979738935828,0.003298298455774784
15,0.005164761561900377,0.0011618459830060601,0.0011747941607609391,0.0028281216509640217,0.004880812019109726,0.0010890628909692168,0.001087367651052773,0.002704381011426449
16,0.00468043377622962,0.0010482618818059564,0.0010559599613770843,0.002576211467385292,0.0046004122123122215,0.0010270837228745222,0.001026864629238844,0.002546464093029499
17,0.004363711923360825,0.0009706703713163733,0.0009771643672138453,0.002415877766907215,0.004362496547400951,0.0009640110074542463,0.0009676695335656404,0.0024308154825121164
18,0.004148717503994703,0.0009194653248414397,0.0009239888750016689,0.0023052634205669165,0.004141308832913637,0.0009069155785255134,0.0009114452986977994,0.0023229478392750025
19,0.003966739401221275,0.000874092394951731,0.0008790220599621534,0.002213625004515052,0.003974121063947678,0.0008662027539685369,0.0008735816809348762,0.002234336920082569
