,loss,decoder_loss,decoder_1_loss,decoder_2_loss,decoder_mean_squared_error,decoder_1_mean_squared_error,decoder_2_mean_squared_error,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss,val_decoder_mean_squared_error,val_decoder_1_mean_squared_error,val_decoder_2_mean_squared_error
22,0.009066914208233356,0.0020111878402531147,0.002011184813454747,0.005044541321694851,0.0020111878402531147,0.002011184813454747,0.005044541321694851,0.009148212149739265,0.0020166831091046333,0.0020421622321009636,0.005089367274194956,0.002016683341935277,0.0020421624649316072,0.005089367274194956
23,0.008723310194909573,0.0019266619347035885,0.0019245678558945656,0.0048720804043114185,0.0019266619347035885,0.0019245678558945656,0.0048720804043114185,0.008532753214240074,0.0018642018549144268,0.001896000001579523,0.004772551357746124,0.0018642018549144268,0.001896000001579523,0.004772551357746124
24,0.00821016263216734,0.0018017067341133952,0.0017997141694650054,0.00460874242708087,0.0018017067341133952,0.0017997141694650054,0.004608742892742157,0.008050606586039066,0.001741950400173664,0.0017701348988339305,0.004538520704954863,0.001741950400173664,0.0017701350152492523,0.00453852117061615
25,0.008950263261795044,0.0019818672444671392,0.0019811857491731644,0.004987210035324097,0.0019818672444671392,0.0019811857491731644,0.004987210500985384,0.008355259895324707,0.0018238442717120051,0.0018521848833188415,0.004679230973124504,0.0018238445045426488,0.0018521851161494851,0.004679230973124504
26,0.008156034164130688,0.0017921775579452515,0.00178854342084378,0.004575312603265047,0.0017921776743605733,0.00178854342084378,0.004575312603265047,0.007861959747970104,0.0017030204180628061,0.001731264404952526,0.004427674692124128,0.0017030204180628061,0.001731264404952526,0.004427675157785416
27,0.0077024041675031185,0.0016806572675704956,0.0016774582909420133,0.004344289656728506,0.0016806572675704956,0.0016774582909420133,0.004344289656728506,0.007730760145932436,0.001664220355451107,0.0016944314120337367,0.004372108727693558,0.001664220355451107,0.0016944314120337367,0.004372108727693558
28,0.007475807331502438,0.0016217908123508096,0.0016202551778405905,0.004233760759234428,0.0016217909287661314,0.0016202552942559123,0.004233761224895716,0.007407603785395622,0.0015941178426146507,0.0016257894458249211,0.004187696613371372,0.0015941178426146507,0.0016257894458249211,0.004187696613371372
29,0.007236151024699211,0.0015637219185009599,0.0015628995606675744,0.0041095297783613205,0.0015637220349162817,0.0015628995606675744,0.0041095297783613205,0.007071088068187237,0.0015028472989797592,0.0015365268336609006,0.0040317135863006115,0.0015028472989797592,0.0015365268336609006,0.004031714051961899
30,0.007199172396212816,0.0015544249908998609,0.001552985399030149,0.004091762006282806,0.0015544249908998609,0.001552985399030149,0.004091762006282806,0.007661470677703619,0.0016509672859683633,0.001685560098849237,0.004324943292886019,0.0016509672859683633,0.001685560098849237,0.004324943292886019
31,0.007600803393870592,0.0016544807003811002,0.001651536556892097,0.004294786136597395,0.0016544807003811002,0.001651536556892097,0.004294786602258682,0.007573496550321579,0.001630564802326262,0.0016659284010529518,0.004277003463357687,0.001630564802326262,0.0016659285174682736,0.004277003929018974
32,0.007026206236332655,0.0015139903407543898,0.0015115182613953948,0.004000697750598192,0.0015139903407543898,0.0015115183778107166,0.004000697750598192,0.006877783685922623,0.0014572527725249529,0.0014933330239728093,0.003927197773009539,0.0014572527725249529,0.0014933331403881311,0.003927197773009539
33,0.006793302483856678,0.001456075580790639,0.0014557108515873551,0.0038815161678940058,0.001456075580790639,0.0014557108515873551,0.0038815161678940058,0.006505102850496769,0.0013632145710289478,0.0013977973721921444,0.003744090674445033,0.0013632145710289478,0.001397797605022788,0.0037440911401063204
34,0.006525280419737101,0.0013888563262298703,0.0013895896263420582,0.003746834583580494,0.0013888563262298703,0.0013895896263420582,0.003746834583580494,0.006361750885844231,0.0013327717315405607,0.001367197372019291,0.0036617822479456663,0.0013327717315405607,0.001367197372019291,0.0036617822479456663
35,0.006338180974125862,0.0013432435225695372,0.0013435049913823605,0.003651432693004608,0.0013432435225695372,0.0013435049913823605,0.0036514331586658955,0.0064394064247608185,0.0013482276117429137,0.0013832837576046586,0.003707895055413246,0.0013482276117429137,0.0013832837576046586,0.00370789528824389
36,0.00676935538649559,0.0014512997586280107,0.0014487480511888862,0.0038693081587553024,0.0014512997586280107,0.0014487480511888862,0.0038693081587553024,0.006260972935706377,0.0013085025129839778,0.0013443244388327003,0.003608145983889699,0.0013085026293992996,0.0013443244388327003,0.003608145983889699
37,0.006421724800020456,0.0013673444045707583,0.0013652091147378087,0.0036891710478812456,0.0013673444045707583,0.0013652091147378087,0.0036891710478812456,0.00643150182440877,0.0013470895355567336,0.0013802142348140478,0.0037041977047920227,0.0013470895355567336,0.0013802142348140478,0.0037041977047920227
38,0.006225165445357561,0.0013178347144275904,0.0013176575303077698,0.0035896734334528446,0.0013178347144275904,0.0013176576467230916,0.0035896734334528446,0.00623345747590065,0.0013064307859167457,0.0013402181211858988,0.003586808918043971,0.0013064307859167457,0.0013402181211858988,0.003586808918043971
39,0.005962760653346777,0.001252887537702918,0.0012550621759146452,0.0034548104740679264,0.001252887537702918,0.0012550624087452888,0.0034548104740679264,0.006323400419205427,0.0013228781754150987,0.001355840708129108,0.003644681768491864,0.0013228781754150987,0.001355840708129108,0.003644681768491864
40,0.0061716665513813496,0.001304980949498713,0.0013062398647889495,0.0035604455042630434,0.001304980949498713,0.0013062398647889495,0.0035604459699243307,0.005983388051390648,0.001244496088474989,0.0012775612995028496,0.003461330197751522,0.001244496088474989,0.0012775612995028496,0.0034613304305821657
41,0.005810990463942289,0.0012166710803285241,0.0012185738887637854,0.003375745378434658,0.0012166710803285241,0.0012185738887637854,0.003375745378434658,0.005936851259320974,0.0012307226425036788,0.0012597126187756658,0.003446415299549699,0.0012307227589190006,0.0012597126187756658,0.003446415765210986
42,0.006147176027297974,0.0013014295836910605,0.0013021446065977216,0.003543602302670479,0.0013014295836910605,0.0013021446065977216,0.003543602302670479,0.0057674371637403965,0.0011894766939803958,0.0012235105969011784,0.003354450222104788,0.0011894768103957176,0.0012235105969011784,0.003354450222104788
43,0.005768023896962404,0.0012086716014891863,0.0012085302732884884,0.003350821789354086,0.0012086716014891863,0.0012085302732884884,0.003350821789354086,0.005697238724678755,0.001174282399006188,0.0012045684270560741,0.003318388480693102,0.001174282399006188,0.001204568543471396,0.003318388480693102
44,0.005502623040229082,0.0011436959030106664,0.0011451885802671313,0.0032137385569512844,0.0011436959030106664,0.0011451885802671313,0.0032137385569512844,0.005411196034401655,0.0011042271507903934,0.0011354520684108138,0.0031715165823698044,0.0011042271507903934,0.0011354520684108138,0.0031715165823698044
45,0.0054533942602574825,0.0011314053554087877,0.001133932382799685,0.0031880568712949753,0.0011314053554087877,0.001133932382799685,0.0031880568712949753,0.006150262895971537,0.0012861292343586683,0.001315669622272253,0.0035484640393406153,0.0012861292343586683,0.001315669622272253,0.0035484640393406153
46,0.0060814302414655685,0.001286255894228816,0.0012890152866020799,0.003506158944219351,0.0012862560106441379,0.0012890152866020799,0.003506158944219351,0.005931720603257418,0.001242482685483992,0.00127288734074682,0.0034163505770266056,0.001242482685483992,0.00127288734074682,0.0034163505770266056
47,0.005506016779690981,0.0011472869664430618,0.0011508731404319406,0.003207856323570013,0.0011472870828583837,0.0011508731404319406,0.003207856323570013,0.0052161673083901405,0.0010594041086733341,0.0010886081727221608,0.0030681549105793238,0.0010594041086733341,0.0010886081727221608,0.0030681549105793238
48,0.005208222661167383,0.0010757644195109606,0.001077647670172155,0.003054810920730233,0.0010757644195109606,0.001077647670172155,0.003054810920730233,0.0052010719664394855,0.0010556974448263645,0.0010833541164174676,0.0030620205216109753,0.0010556974448263645,0.0010833541164174676,0.003062020754441619
49,0.005133116152137518,0.0010571939637884498,0.0010593796614557505,0.003016542410477996,0.0010571939637884498,0.0010593796614557505,0.003016542410477996,0.0052929287776350975,0.0010815673740580678,0.0011120581766590476,0.0030993036925792694,0.0010815673740580678,0.0011120581766590476,0.0030993036925792694
50,0.005118167027831078,0.0010545786935836077,0.0010557444766163826,0.0030078438576310873,0.0010545786935836077,0.0010557444766163826,0.0030078438576310873,0.0049951509572565556,0.001008945400826633,0.0010344237089157104,0.0029517814982682467,0.0010089455172419548,0.0010344238253310323,0.0029517817310988903
51,0.005114087834954262,0.0010542384115979075,0.001054649823345244,0.0030052002985030413,0.0010542384115979075,0.001054649823345244,0.003005200531333685,0.005623419303447008,0.001158560742624104,0.0011858611833304167,0.0032789972610771656,0.0011585608590394258,0.0011858611833304167,0.0032789972610771656
52,0.005178862251341343,0.0010695364326238632,0.0010735257528722286,0.003035800065845251,0.0010695364326238632,0.0010735258692875504,0.003035800065845251,0.0052111330442130566,0.0010667404858395457,0.0010937079787254333,0.0030506851617246866,0.0010667404858395457,0.0010937079787254333,0.0030506851617246866
53,0.005255827680230141,0.001089535653591156,0.0010942103108391166,0.0030720815993845463,0.001089535653591156,0.0010942103108391166,0.0030720820650458336,0.004923179280012846,0.0009910613298416138,0.0010157771175727248,0.0029163409490138292,0.0009910613298416138,0.0010157771175727248,0.0029163409490138292
54,0.0049956911243498325,0.0010269745253026485,0.001031016930937767,0.0029376994352787733,0.0010269745253026485,0.001031016930937767,0.0029376994352787733,0.005076189059764147,0.0010377984726801515,0.0010634922655299306,0.0029748990200459957,0.0010377984726801515,0.0010634922655299306,0.0029748992528766394
55,0.004891569726169109,0.0010025131050497293,0.0010050911223515868,0.0028839653823524714,0.0010025131050497293,0.0010050912387669086,0.002883965615183115,0.00474272295832634,0.0009498881408944726,0.0009747122530825436,0.0028181225061416626,0.0009498883155174553,0.0009747122530825436,0.0028181225061416626
56,0.004651766736060381,0.000944190367590636,0.0009467931813560426,0.002760783303529024,0.000944190367590636,0.0009467932395637035,0.002760783303529024,0.004691535606980324,0.000936248863581568,0.000960079429205507,0.0027952073141932487,0.0009362489217892289,0.000960079429205507,0.0027952075470238924
57,0.00487158028408885,0.0009994496358558536,0.0010018493048846722,0.002870281459763646,0.0009994496358558536,0.0010018493048846722,0.002870281459763646,0.005646076984703541,0.001167801907286048,0.0011947639286518097,0.003283511381596327,0.001167801907286048,0.0011947640450671315,0.003283511381596327
58,0.0050528161227703094,0.001045358250848949,0.0010467219399288297,0.002960735931992531,0.001045358250848949,0.0010467220563441515,0.0029607361648231745,0.004982009530067444,0.0010153882903978229,0.0010424709180369973,0.0029241503216326237,0.0010153882903978229,0.0010424709180369973,0.0029241503216326237
59,0.00468367338180542,0.0009542587795294821,0.000957671320065856,0.002771743107587099,0.0009542587795294821,0.000957671320065856,0.0027717433404177427,0.0047304946929216385,0.0009503097971901298,0.0009725754498504102,0.0028076092712581158,0.0009503097971901298,0.0009725755080580711,0.0028076092712581158
60,0.004505403805524111,0.0009122444316744804,0.0009141855989582837,0.002678974298760295,0.0009122444898821414,0.0009141855989582837,0.002678974298760295,0.004506879951804876,0.0008980341954156756,0.0009204837260767817,0.0026883617974817753,0.0008980341954156756,0.0009204837260767817,0.0026883617974817753
61,0.004619209561496973,0.0009422776638530195,0.0009418106637895107,0.0027351214084774256,0.0009422777220606804,0.0009418107219971716,0.0027351214084774256,0.004522216040641069,0.0009046090417541564,0.0009268635767512023,0.0026907429564744234,0.0009046090999618173,0.0009268636349588633,0.002690743189305067
62,0.0044333068653941154,0.000894301338121295,0.000897468940820545,0.0026415367610752583,0.000894301338121295,0.000897468940820545,0.002641536993905902,0.0047120340168476105,0.0009527185466140509,0.0009759787935763597,0.0027833362109959126,0.0009527185466140509,0.0009759787935763597,0.0027833362109959126
63,0.00469895638525486,0.0009612311259843409,0.0009659002535045147,0.002771824598312378,0.0009612311841920018,0.0009659002535045147,0.0027718250639736652,0.004368114750832319,0.0008661667234264314,0.0008854959160089493,0.0026164520531892776,0.0008661667234264314,0.0008854959160089493,0.0026164520531892776
64,0.004424622748047113,0.0008959159022197127,0.000897343154065311,0.0026313632261008024,0.0008959159022197127,0.000897343154065311,0.002631363458931446,0.004382009617984295,0.0008701804326847196,0.000888097973074764,0.002623731503263116,0.0008701804326847196,0.000888097973074764,0.002623731503263116
65,0.004251469857990742,0.0008543095318600535,0.000854324724059552,0.002542835660278797,0.0008543095318600535,0.000854324724059552,0.002542835660278797,0.004314655438065529,0.0008576405234634876,0.0008764454396441579,0.002580569824203849,0.0008576405234634876,0.0008764454396441579,0.002580569824203849
66,0.005128406919538975,0.0010720918653532863,0.0010724827880039811,0.0029838322661817074,0.0010720918653532863,0.0010724827880039811,0.0029838322661817074,0.004693244583904743,0.0009570436668582261,0.0009781692642718554,0.0027580317109823227,0.0009570436668582261,0.0009781692642718554,0.0027580317109823227
67,0.0044959899969398975,0.0009167512762360275,0.0009175923769362271,0.0026616465765982866,0.0009167512762360275,0.0009175923769362271,0.0026616465765982866,0.005027972161769867,0.0010402012849226594,0.001066443044692278,0.002921328181400895,0.0010402012849226594,0.0010664431611075997,0.002921328181400895
68,0.0046501848846673965,0.0009572682902216911,0.0009578490862622857,0.002735067391768098,0.0009572682902216911,0.0009578491444699466,0.002735067391768098,0.004223241005092859,0.0008400564547628164,0.0008601705194450915,0.002523014321923256,0.0008400564547628164,0.0008601705194450915,0.002523014321923256
69,0.004233290906995535,0.0008534045773558319,0.0008556981920264661,0.0025241884868592024,0.0008534045773558319,0.0008556981920264661,0.0025241884868592024,0.004117504693567753,0.0008111048373393714,0.0008303459035232663,0.0024760537780821323,0.0008111048373393714,0.0008303459035232663,0.0024760537780821323
70,0.0041347104124724865,0.0008305309456773102,0.0008312414865940809,0.0024729382712394,0.0008305309456773102,0.0008312414865940809,0.0024729382712394,0.004339062608778477,0.0008624033071100712,0.0008817504858598113,0.0025949086993932724,0.0008624033071100712,0.0008817504858598113,0.002594908932223916
71,0.0041770790703594685,0.0008411880116909742,0.0008419645018875599,0.0024939263239502907,0.0008411880116909742,0.0008419645018875599,0.0024939263239502907,0.004313641227781773,0.000864839181303978,0.0008840031223371625,0.002564799040555954,0.000864839181303978,0.0008840031223371625,0.002564799040555954
72,0.0040779123082757,0.0008178226999007165,0.0008187156054191291,0.0024413736537098885,0.0008178226999007165,0.0008187156054191291,0.0024413736537098885,0.004181275609880686,0.0008276965236291289,0.0008449857705272734,0.00250859372317791,0.0008276965236291289,0.0008449857705272734,0.00250859372317791
73,0.004002080764621496,0.000799001136329025,0.0008000775123946369,0.002403001766651869,0.000799001136329025,0.0008000775123946369,0.002403001766651869,0.004061582498252392,0.0008018590160645545,0.0008193052490241826,0.0024404183495789766,0.0008018590742722154,0.0008193052490241826,0.0024404183495789766
74,0.003943683113902807,0.0007843548664823174,0.000787066004704684,0.002372262068092823,0.0007843548664823174,0.000787066004704684,0.002372262068092823,0.004001297987997532,0.0007890737033449113,0.0008048978052102029,0.002407326828688383,0.0007890737033449113,0.0008048978052102029,0.002407326828688383
75,0.004284783732146025,0.0008712189737707376,0.0008721256162971258,0.0025414389092475176,0.0008712189737707376,0.0008721256162971258,0.0025414389092475176,0.0046908981166779995,0.0009665222023613751,0.0009858296252787113,0.002738546347245574,0.0009665222023613751,0.0009858296252787113,0.0027385465800762177
76,0.004217490088194609,0.0008563117007724941,0.0008565564639866352,0.002504622330889106,0.0008563117007724941,0.0008565564639866352,0.002504622330889106,0.004254328086972237,0.0008456485229544342,0.0008628841023892164,0.0025457951705902815,0.0008456485811620951,0.0008628841023892164,0.0025457951705902815
77,0.003918939270079136,0.0007818590383976698,0.0007830005488358438,0.002354079857468605,0.0007818590383976698,0.0007830005488358438,0.002354079857468605,0.0038740893360227346,0.0007608125451952219,0.0007757901330478489,0.0023374869488179684,0.0007608125451952219,0.0007757901330478489,0.0023374869488179684
78,0.003830490866675973,0.0007610231987200677,0.0007632548222318292,0.0023062126711010933,0.0007610231987200677,0.0007632548222318292,0.0023062126711010933,0.003922970499843359,0.0007697478868067265,0.0007845992222428322,0.0023686238564550877,0.0007697478868067265,0.0007845992222428322,0.0023686238564550877
79,0.0038108783774077892,0.0007566032581962645,0.000757969100959599,0.0022963061928749084,0.0007566032581962645,0.000757969100959599,0.0022963061928749084,0.0038093228358775377,0.0007441822672262788,0.0007587375002913177,0.002306403359398246,0.0007441822672262788,0.0007587375584989786,0.002306403359398246
80,0.0038502891547977924,0.0007674795342609286,0.0007682608556933701,0.002314548473805189,0.0007674795342609286,0.0007682608556933701,0.002314548473805189,0.00398633535951376,0.0007929661078378558,0.0008072663331404328,0.0023861026857048273,0.0007929661078378558,0.0008072663913480937,0.0023861026857048273
81,0.004050857853144407,0.0008163937018252909,0.0008187335333786905,0.002415730617940426,0.0008163937600329518,0.0008187335333786905,0.0024157308507710695,0.004280091263353825,0.0008698659366928041,0.0008843575487844646,0.002525867661461234,0.0008698660531081259,0.0008843575487844646,0.002525867661461234
82,0.0038513969630002975,0.0007698252447880805,0.0007710857898928225,0.002310485579073429,0.0007698252447880805,0.0007710857898928225,0.002310485579073429,0.003763813292607665,0.000734842789825052,0.0007474182057194412,0.00228155218064785,0.000734842789825052,0.0007474182057194412,0.00228155218064785
83,0.0038006978575140238,0.0007568642031401396,0.0007593690534122288,0.002284464193508029,0.0007568642613478005,0.0007593691698275506,0.0022844644263386726,0.003993548918515444,0.0007899429183453321,0.0008054818026721478,0.002398124663159251,0.0007899429183453321,0.0008054818608798087,0.002398124663159251
84,0.003767465939745307,0.0007502923253923655,0.0007518974016420543,0.00226527638733387,0.0007502923253923655,0.0007518974016420543,0.00226527638733387,0.003711824771016836,0.0007257715915329754,0.0007396286819130182,0.002246424788609147,0.0007257715915329754,0.0007396286819130182,0.002246424788609147
85,0.0036539994180202484,0.0007233160431496799,0.0007235935772769153,0.002207089914008975,0.0007233161595650017,0.0007235935772769153,0.002207089914008975,0.003930279985070229,0.0007837971788831055,0.0007974160253070295,0.0023490670137107372,0.0007837971788831055,0.0007974160253070295,0.0023490670137107372
86,0.004237970802932978,0.0008694292046129704,0.0008681867620907724,0.002500354778021574,0.0008694292046129704,0.0008681867620907724,0.002500354778021574,0.0037756762467324734,0.0007450837874785066,0.0007580106030218303,0.0022725816816091537,0.0007450837874785066,0.0007580106030218303,0.0022725819144397974
87,0.0037720920518040657,0.0007541170343756676,0.0007554132025688887,0.002262561582028866,0.0007541170343756676,0.0007554132025688887,0.002262561582028866,0.0035873514134436846,0.0006966560031287372,0.00070969044463709,0.0021810049656778574,0.0006966560031287372,0.00070969044463709,0.002181005198508501
88,0.0037480390165001154,0.0007483714143745601,0.0007503766100853682,0.002249290933832526,0.0007483714143745601,0.0007503766100853682,0.002249290933832526,0.0035994702484458685,0.0006997392629273236,0.0007120202062651515,0.0021877107210457325,0.0006997392629273236,0.0007120202062651515,0.0021877107210457325
89,0.0035629048943519592,0.0007032945286482573,0.0007047075196169317,0.0021549027878791094,0.0007032945286482573,0.0007047075196169317,0.0021549027878791094,0.0035423801746219397,0.0006875040708109736,0.0006998777389526367,0.0021549982484430075,0.0006875040708109736,0.0006998777389526367,0.0021549982484430075
90,0.0034685356076806784,0.0006808277685195208,0.0006816919194534421,0.00210601557046175,0.0006808277685195208,0.0006816919194534421,0.00210601557046175,0.0035157357342541218,0.0006812816136516631,0.0006937201251275837,0.002140734111890197,0.0006812816136516631,0.0006937201251275837,0.002140734111890197
91,0.0036528531927615404,0.0007275065290741622,0.0007284362800419331,0.002196910325437784,0.0007275066454894841,0.0007284362800419331,0.002196910325437784,0.004423349630087614,0.0008995882235467434,0.0009161622729152441,0.0026075991336256266,0.0008995882235467434,0.0009161622729152441,0.0026075991336256266
92,0.003995805513113737,0.0008118394180200994,0.0008137961849570274,0.0023701703175902367,0.0008118394762277603,0.0008137961849570274,0.0023701703175902367,0.003848352236673236,0.0007680219714529812,0.0007830092217773199,0.0022973211016505957,0.0007680219714529812,0.0007830092217773199,0.0022973211016505957
93,0.0035998374223709106,0.0007161264657042921,0.0007168815354816616,0.002166829304769635,0.0007161264657042921,0.0007168815354816616,0.002166829537600279,0.003538616932928562,0.0006868574419058859,0.0007008534739725292,0.002150906017050147,0.0006868575001135468,0.0007008534739725292,0.002150906017050147
94,0.003469696966931224,0.0006838015979155898,0.0006849163910374045,0.0021009789779782295,0.0006838015979155898,0.0006849163910374045,0.0021009789779782295,0.003510082373395562,0.0006840141140855849,0.0006977488519623876,0.002128319349139929,0.0006840141140855849,0.0006977488519623876,0.002128319349139929
95,0.0033884155564010143,0.0006645496468991041,0.0006654831231571734,0.002058382611721754,0.0006645496468991041,0.0006654831231571734,0.0020583828445523977,0.003456816077232361,0.0006690442096441984,0.0006808994221501052,0.00210687262006104,0.0006690442096441984,0.0006808994221501052,0.00210687262006104
96,0.003348118392750621,0.0006549811223521829,0.0006559213506989181,0.002037215977907181,0.0006549811223521829,0.0006559213506989181,0.0020372162107378244,0.003402244532480836,0.0006570876576006413,0.0006679981597699225,0.0020771585404872894,0.0006570876576006413,0.0006679981597699225,0.0020771585404872894
97,0.0033148126676678658,0.0006471447413787246,0.0006477792048826814,0.002019888488575816,0.0006471447413787246,0.0006477792048826814,0.00201988872140646,0.003381324466317892,0.0006523025222122669,0.0006633532466366887,0.0020656688138842583,0.0006523025222122669,0.0006633532466366887,0.0020656688138842583
98,0.00416962057352066,0.0008622773457318544,0.00086035649292171,0.002446986734867096,0.0008622773457318544,0.0008603565511293709,0.002446986734867096,0.004620858933776617,0.0009512514225207269,0.0009671246516518295,0.002702482743188739,0.0009512514225207269,0.0009671247680671513,0.002702482743188739
99,0.003735228208824992,0.0007538939244113863,0.0007529128924943507,0.002228421624749899,0.0007538939244113863,0.0007529128924943507,0.002228421624749899,0.003824937390163541,0.0007572701433673501,0.0007734332466498017,0.0022942342329770327,0.0007572701433673501,0.0007734332466498017,0.0022942342329770327
