,loss,decoder_loss,decoder_1_loss,decoder_2_loss,val_loss,val_decoder_loss,val_decoder_1_loss,val_decoder_2_loss
0,0.02536383830010891,0.006204938981682062,0.006233560852706432,0.012925342656672001,0.00998491607606411,0.002369875321164727,0.0023312834091484547,0.005283754784613848
1,0.0072981915436685085,0.0016499098856002092,0.001671732752583921,0.0039765490218997,0.005676309112459421,0.0012672314187511802,0.0012594801373779774,0.0031495981384068727
2,0.00504311453551054,0.00111511314753443,0.0011253553675487638,0.002802647417411208,0.00444482546299696,0.0009685155819170177,0.0009612335707060993,0.002515076892450452
3,0.0039635347202420235,0.000858390296343714,0.0008641533204354346,0.0022409912198781967,0.0038029628340154886,0.0008137143449857831,0.0008091906784102321,0.002180058043450117
4,0.0033722633961588144,0.0007207082817330956,0.0007255810778588057,0.0019259743858128786,0.003169689793139696,0.0006670603179372847,0.0006668820278719068,0.0018357477383688092
5,0.0028830531518906355,0.0006052681710571051,0.0006117690936662257,0.0016660165274515748,0.0030111665837466717,0.0006330838659778237,0.0006364434375427663,0.0017416393384337425
6,0.0026496772188693285,0.0005533915245905519,0.0005605237674899399,0.0015357615193352103,0.0028082060161978006,0.0005886408034712076,0.0005948867183178663,0.0016246786108240485
7,0.0024008862674236298,0.0004961523227393627,0.0005037211230956018,0.0014010121813043952,0.002369764493778348,0.00048684768262319267,0.0004907755646854639,0.0013921415666118264
8,0.0022412685211747885,0.00046045202179811895,0.0004669601912610233,0.0013138563372194767,0.0023123021237552166,0.00046994525473564863,0.00047806958900764585,0.0013642872218042612
9,0.0020998981781303883,0.0004287544288672507,0.0004352136456873268,0.0012359301326796412,0.0020676811691373587,0.000414257898228243,0.0004185655852779746,0.0012348578311502934
10,0.0019363313913345337,0.00038975264760665596,0.0003965265932492912,0.0011500522959977388,0.0019720899872481823,0.00039145699702203274,0.00039756225305609405,0.001183070708066225
11,0.001907434081658721,0.0003845790051855147,0.0003913644468411803,0.0011314903385937214,0.0018944862531498075,0.0003779989492613822,0.00038071797462180257,0.0011357696494087577
12,0.0018132823752239347,0.0003625899844337255,0.00037034580600447953,0.0010803465265780687,0.0017959873657673597,0.00035261071752756834,0.0003551350091584027,0.0010882415808737278
13,0.0017391631845384836,0.00034537751344032586,0.00035246676998212934,0.0010413189884275198,0.0016911097336560488,0.00032832566648721695,0.0003302153490949422,0.001032568863593042
14,0.0016057172324508429,0.0003137251769658178,0.00032024746178649366,0.000971744884736836,0.0018270541913807392,0.0003617207985371351,0.0003650978032965213,0.0011002355022355914
15,0.0015682409284636378,0.00030551551026292145,0.00031141244107857347,0.0009513130062259734,0.0016421705950051546,0.0003206696710549295,0.00032236266997642815,0.0009991383412852883
16,0.0015569983515888453,0.0003033668617717922,0.0003102233458776027,0.0009434081148356199,0.0015670666471123695,0.00030190093093551695,0.00030354547197930515,0.0009616202441975474
17,0.0014812491135671735,0.0002859031083062291,0.0002920330152846873,0.0009033131645992398,0.0014973406214267015,0.00028495208243839443,0.00028600470977835357,0.0009263838292099535
18,0.0014313803985714912,0.0002748988335952163,0.0002807200071401894,0.0008757613832131028,0.001493170508183539,0.0002870743628591299,0.000287260307231918,0.0009188356925733387
19,0.0013897442258894444,0.0002652209368534386,0.00027081649750471115,0.0008537065587006509,0.0014026896096765995,0.00026569623150862753,0.0002642915351316333,0.0008727018721401691
20,0.0013741765869781375,0.0002620843006297946,0.0002671725524123758,0.0008449198212474585,0.0013639344833791256,0.00025611024466343224,0.0002564008755143732,0.0008514233632013202
21,0.0013498662738129497,0.00025712113711051643,0.0002626214409247041,0.0008301237830892205,0.0014097982784733176,0.00026767526287585497,0.00026875874027609825,0.0008733641006983817
22,0.0012795402435585856,0.0002401671081315726,0.0002458258531987667,0.0007935473113320768,0.0012983371270820498,0.00024040110292844474,0.0002412071480648592,0.0008167288033291698
23,0.0012267829151824117,0.0002275449369335547,0.00023295034770853817,0.0007662879070267081,0.001563563128001988,0.000304689776385203,0.0003059672308154404,0.0009529060916975141
24,0.0012076094280928373,0.00022395925770979375,0.00022887438535690308,0.0007547758286818862,0.001293519395403564,0.0002423759433440864,0.00024109678633976728,0.0008100466802716255
25,0.001225855783559382,0.0002300529886269942,0.00023412538575939834,0.0007616775692440569,0.001204085536301136,0.00021916217519901693,0.00022067560348659754,0.0007642479613423347
26,0.0011588205816224217,0.00021321162057574838,0.0002183162432629615,0.0007272926741279662,0.0015756130451336503,0.0003144065849483013,0.00031170243164524436,0.0009495040285401046
27,0.001170267933048308,0.00021742140233982354,0.00022153989993967116,0.0007313064998015761,0.0011796877952292562,0.00021681822545360774,0.0002151970547856763,0.0007476723985746503
28,0.0010925743263214827,0.0001983738475246355,0.00020304156350903213,0.0006911588134244084,0.0011786450631916523,0.00021645936067216098,0.00021560491586569697,0.0007465807721018791
29,0.0011002416722476482,0.0002007957227760926,0.0002061342092929408,0.0006933118565939367,0.0012842626310884953,0.0002424214908387512,0.0002443128905724734,0.0007975283078849316
30,0.0010629231110215187,0.00019280004198662937,0.00019676549709402025,0.0006733576883561909,0.0011464416747912765,0.00020999387197662145,0.00020761816995218396,0.0007288297056220472
31,0.0010649311589077115,0.0001940552465384826,0.00019814445113297552,0.0006727318977937102,0.001116073806770146,0.0002026932343142107,0.0002021395048359409,0.000711240922100842
32,0.0010199329117313027,0.00018384752911515534,0.00018694149912334979,0.000649143650662154,0.0011113128857687116,0.00020223090541549027,0.00020291487453505397,0.000706167018506676
33,0.0010353504912927747,0.00018771780014503747,0.00019206297292839736,0.0006555694853886962,0.0010352119570598006,0.00018401656416244805,0.00018359717796556652,0.0006675981567241251
34,0.0010305136675015092,0.00018770276801660657,0.00019149837316945195,0.0006513124681077898,0.0010319807333871722,0.00018322259711567312,0.00018253449525218457,0.0006662236410193145
35,0.0009989086538553238,0.00018058245768770576,0.00018400303088128567,0.0006343233399093151,0.0010061380453407764,0.00017744374054018408,0.00017784030933398753,0.0006508539663627744
36,0.000994803267531097,0.0001798519369913265,0.00018418615218251944,0.0006307651055976748,0.0010088317794725299,0.00017897899670060724,0.00017884941189549863,0.0006510033854283392
37,0.000955892784986645,0.00017093223868869245,0.0001750296651152894,0.0006099310121499002,0.0010253654327243567,0.00018429690680932254,0.00018309021834284067,0.0006579784094356
38,0.000964478706009686,0.00017400401702616364,0.0001778481964720413,0.0006126263178884983,0.0010259038535878062,0.00018552094115875661,0.00018331530736759305,0.0006570674013346434
39,0.0009217039914801717,0.00016391424287576228,0.00016758211131673306,0.0005902076954953372,0.0009504270274192095,0.00016732940275687724,0.00016591222083661705,0.0006171853747218847
40,0.0009464080212637782,0.0001701983856037259,0.00017452194879297167,0.0006016880506649613,0.0010090169962495565,0.0001831965782912448,0.0001805042556952685,0.0006453160312958062
41,0.0009392673964612186,0.00016921377391554415,0.00017304037464782596,0.0005970131605863571,0.0010340106673538685,0.00018842083227355033,0.00018892202933784574,0.0006566677475348115
42,0.0008728656684979796,0.00015353859635069966,0.00015675222675781697,0.0005625748890452087,0.0009447643533349037,0.00016630289610475302,0.0001653065555728972,0.0006131549598649144
43,0.0008908590534701943,0.00015864864690229297,0.0001617107482161373,0.0005704994546249509,0.0010122263338416815,0.0001847203093348071,0.00018318572256248444,0.0006443201564252377
44,0.0008769812411628664,0.00015500755398534238,0.00015901793085504323,0.0005629556253552437,0.000915057142265141,0.00016036079614423215,0.00015916184929665178,0.0005955344531685114
45,0.0008643103647045791,0.00015294936019927263,0.00015606470697093755,0.0005552963120862842,0.0009667409467510879,0.00017344942898489535,0.00017454748740419745,0.0006187440012581646
46,0.000818308733869344,0.0001418398169334978,0.0001451602583983913,0.0005313088186085224,0.0008954356890171766,0.00015661129145883024,0.00015605731459800154,0.0005827670684084296
47,0.0008525136508978903,0.00015126768266782165,0.00015421216085087508,0.0005470337928272784,0.0009000748977996409,0.00015837753016967326,0.00015737679495941848,0.0005843206308782101
48,0.000820462591946125,0.00014352219295687973,0.00014690203533973545,0.000530038436409086,0.0011611669324338436,0.00022632376931142062,0.00022314430680125952,0.0007116989581845701
49,0.0008411563467234373,0.00014935954823158681,0.00015223227092064917,0.0005395645275712013,0.0008534948574379086,0.00014763278886675835,0.00014763166836928576,0.000558230560272932
50,0.0008131858776323497,0.0001426763628842309,0.00014558596012648195,0.0005249236710369587,0.0008466577273793519,0.0001472923904657364,0.00014556097448803484,0.0005538043915294111
51,0.0008238297887146473,0.00014631531666964293,0.00014932318299543113,0.0005281911580823362,0.0009708238067105412,0.00018061605805996805,0.0001772386603988707,0.0006129691028036177
